seq,irq_ts_ns,recv_ts_ns,latency_ns
0,6088437977106,6088438940311,963205
1,6088438969125,6088439920515,951390
2,6088439974145,6088440926201,952056
3,6088440974127,6088441928165,954038
4,6088441973998,6088442925036,951038
5,6088442973943,6088443924814,950871
6,6088443973888,6088444925519,951631
7,6088444973796,6088445925019,951223
8,6088445973779,6088446925279,951500
9,6088446973668,6088447924465,950797
10,6088447973632,6088448924818,951186
11,6088448973614,6088449924652,951038
12,6088449973504,6088450924338,950834
13,6088450973430,6088451924376,950946
14,6088451973376,6088452924524,951148
15,6088452973321,6088453924433,951112
16,6088453973284,6088454924896,951612
17,6088454973174,6088455924286,951112
18,6088455973119,6088456924509,951390
19,6088456973120,6088457924287,951167
20,6088457973028,6088458923955,950927
21,6088458972955,6088459923511,950556
22,6088459972900,6088460924475,951575
23,6088460972864,6088461924216,951352
24,6088461972772,6088462923439,950667
25,6088462972680,6088463923255,950575
26,6088463972607,6088464923385,950778
27,6088464972570,6088465923034,950464
28,6088465972515,6088466923201,950686
29,6088466972424,6088467922924,950500
30,6088467972387,6088468924147,951760
31,6088468972332,6088469923352,951020
32,6088469972259,6088470923056,950797
33,6088470972204,6088471923612,951408
34,6088471972186,6088472925206,953020
35,6088472972113,6088473923225,951112
36,6088473972003,6088474922652,950649
37,6088474971948,6088475922449,950501
38,6088475972004,6088476942338,970334
39,6088476972190,6088477942191,970001
40,6088477966691,6088478917432,950741
41,6088478971673,6088479923470,951797
42,6088479971711,6088480923286,951575
43,6088480971563,6088481924157,952594
44,6088481971490,6088482922028,950538
45,6088482971435,6088483922177,950742
46,6088483971380,6088484921955,950575
47,6088484971307,6088485921826,950519
48,6088485971234,6088486921790,950556
49,6088486971160,6088487921920,950760
50,6088487971124,6088488921810,950686
51,6088488971106,6088489921848,950742
52,6088489970977,6088490921237,950260
53,6088490970922,6088491921960,951038
54,6088491970849,6088492922054,951205
55,6088492970905,6088493921369,950464
56,6088493970758,6088494921222,950464
57,6088494970666,6088495921056,950390
58,6088495970630,6088496922038,951408
59,6088496970538,6088497921150,950612
60,6088497970502,6088498921002,950500
61,6088498970428,6088499920873,950445
62,6088499970373,6088500921467,951094
63,6088500970319,6088501921801,951482
64,6088501970282,6088502920709,950427
65,6088502970209,6088503920802,950593
66,6088503970117,6088504920914,950797
67,6088504970081,6088505920822,950741
68,6088505970007,6088506920416,950409
69,6088506969953,6088507920639,950686
70,6088507969879,6088508920584,950705
71,6088508969843,6088509920640,950797
72,6088509969751,6088510920178,950427
73,6088510969696,6088511920382,950686
74,6088511969641,6088512920327,950686
75,6088512969587,6088513920013,950426
76,6088513969513,6088514920088,950575
77,6088514969440,6088515920070,950630
78,6088515969385,6088516920386,951001
79,6088516969312,6088517919924,950612
80,6088517969257,6088518919702,950445
81,6088518969184,6088519919888,950704
82,6088519969147,6088520920185,951038
83,6088520969111,6088521919964,950853
84,6088521969001,6088522919483,950482
85,6088522968946,6088523919428,950482
86,6088523968872,6088524919762,950890
87,6088524968836,6088525919503,950667
88,6088525968763,6088526919356,950593
89,6088526968708,6088527919857,951149
90,6088527968653,6088528919561,950908
91,6088528968598,6088529919303,950705
92,6088529968506,6088530919118,950612
93,6088530968452,6088531919026,950574
94,6088531968378,6088532919472,951094
95,6088532968323,6088533918769,950446
96,6088533968250,6088534918806,950556
97,6088534968195,6088535918751,950556
98,6088535968140,6088536918660,950520
99,6088536968104,6088537918883,950779
100,6088537968012,6088538918698,950686
101,6088538967957,6088539918310,950353
102,6088539967903,6088540918440,950537
103,6088540967811,6088541918404,950593
104,6088541967756,6088542918960,951204
105,6088542967701,6088543918276,950575
106,6088543967628,6088544918165,950537
107,6088544967573,6088545918203,950630
108,6088545967500,6088546918056,950556
109,6088546967445,6088547918112,950667
110,6088547967371,6088548917928,950557
111,6088548967317,6088549917891,950574
