seq,irq_ts_ns,recv_ts_ns,latency_ns
0,6761573153129,6761576368446,3215317
1,6761574149408,6761576376298,2226890
2,6761575147279,6761576378409,1231130
3,6761576144780,6761577134225,989445
4,6761577138873,6761578106559,967686
5,6761578143966,6761579111819,967853
6,6761579138745,6761580107745,969000
7,6761580143949,6761581111061,967112
8,6761581138635,6761582106988,968353
9,6761582143728,6761583110933,967205
10,6761583138488,6761584111489,973001
11,6761584138397,6761585106731,968334
12,6761585143601,6761586110713,967112
13,6761586138324,6761587105454,967130
14,6761587143454,6761588111807,968353
15,6761588138270,6761589106067,967797
16,6761589143326,6761590112438,969112
17,6761590138142,6761591105179,967037
18,6761591143235,6761592113162,969927
19,6761592138088,6761593107014,968926
20,6761593143162,6761594110589,967427
21,6761594137867,6761595105127,967260
22,6761595143016,6761596111535,968519
23,6761596137757,6761597105795,968038
24,6761597142925,6761598109740,966815
25,6761598137666,6761599104463,966797
26,6761599142759,6761600111038,968279
27,6761600137593,6761601104835,967242
28,6761601142687,6761602109780,967093
29,6761602137410,6761603105059,967649
30,6761603142596,6761604110948,968352
31,6761604137319,6761605132264,994945
32,6761605137245,6761606106764,969519
33,6761606142783,6761607142598,999815
34,6761607146136,6761608165673,1019537
35,6761608143673,6761609126100,982427
36,6761609137100,6761610110119,973019
37,6761610137397,6761611104731,967334
38,6761611142120,6761612109602,967482
39,6761612136991,6761613103529,966538
40,6761613142010,6761614108752,966742
41,6761614136752,6761615103493,966741
42,6761615141901,6761616110475,968574
43,6761616136716,6761617104291,967575
44,6761617141772,6761618109236,967464
45,6761618136569,6761619103403,966834
46,6761619141681,6761620109886,968205
47,6761620136460,6761621103794,967334
48,6761621141553,6761622108276,966723
49,6761622136369,6761623103147,966778
50,6761623141425,6761624109370,967945
51,6761624136240,6761625103334,967094
52,6761625141334,6761626108001,966667
53,6761626136094,6761627103076,966982
54,6761627141187,6761628107725,966538
55,6761628136003,6761629102966,966963
56,6761629141059,6761630109541,968482
57,6761630135930,6761631102653,966723
58,6761631141005,6761632109283,968278
59,6761632135802,6761633104247,968445
60,6761633140858,6761634107896,967038
61,6761634135637,6761635102360,966723
62,6761635140767,6761636107620,966853
63,6761636135527,6761637102657,967130
64,6761637140639,6761638107565,966926
65,6761638135362,6761639102251,966889
66,6761639140511,6761640109456,968945
67,6761640135345,6761641102994,967649
68,6761641140401,6761642107883,967482
69,6761642135161,6761643102125,966964
70,6761643140328,6761644108514,968186
71,6761644135107,6761645103163,968056
72,6761645140163,6761646107164,967001
73,6761646134923,6761647101924,967001
74,6761647140035,6761648106776,966741
75,6761648134832,6761649101870,967038
76,6761649139888,6761650107778,967890
77,6761650134704,6761651101538,966834
78,6761651139797,6761652107816,968019
79,6761652134557,6761653101854,967297
80,6761653139669,6761654107059,967390
81,6761654134447,6761655101541,967094
82,6761655139596,6761656106930,967334
83,6761656134430,6761657101468,967038
84,6761657139468,6761658106228,966760
85,6761658134210,6761659101044,966834
86,6761659139340,6761660105767,966427
87,6761660134174,6761661101175,967001
88,6761661139267,6761662106361,967094
89,6761662133972,6761663100787,966815
90,6761663139084,6761664105270,966186
91,6761664133899,6761665100918,967019
92,6761665138974,6761666105715,966741
93,6761666133734,6761667100475,966741
94,6761667138883,6761668107069,968186
95,6761668133680,6761669101773,968093
96,6761669138736,6761670105718,966982
97,6761670133533,6761671100719,967186
98,6761671138645,6761672105201,966556
99,6761672133424,6761673100313,966889
100,6761673138554,6761674105462,966908
101,6761674133314,6761675100129,966815
102,6761675138426,6761676104741,966315
103,6761676133223,6761677100186,966963
104,6761677138298,6761678104909,966611
105,6761678133076,6761679099706,966630
106,6761679138169,6761680104689,966520
107,6761680132948,6761681100060,967112
108,6761681138097,6761682104968,966871
109,6761682132820,6761683099376,966556
110,6761683137932,6761684104599,966667
111,6761684132747,6761685099822,967075
112,6761685137840,6761686104989,967149
113,6761686132582,6761687099360,966778
114,6761687137731,6761688105713,967982
115,6761688132528,6761689100695,968167
116,6761689137621,6761690105103,967482
117,6761690132381,6761691099419,967038
118,6761691137474,6761692105494,968020
119,6761692132327,6761693099383,967056
120,6761693137383,6761694104106,966723
121,6761694132143,6761695098922,966779
122,6761695137311,6761696103385,966074
123,6761696132071,6761697098738,966667
124,6761697137182,6761698103720,966538
125,6761698131905,6761699098665,966760
126,6761699137110,6761700103240,966130
127,6761700131851,6761701100463,968612
128,6761701136945,6761702103723,966778
129,6761702131686,6761703098724,967038
130,6761703136835,6761704104539,967704
131,6761704131595,6761705099466,967871
132,6761705136725,6761706104022,967297
133,6761706131430,6761707098134,966704
134,6761707136616,6761708102968,966352
135,6761708131376,6761709098450,967074
136,6761709136432,6761710103359,966927
137,6761710131229,6761711098915,967686
138,6761711136359,6761712104582,968223
139,6761712131156,6761713098879,967723
140,6761713136213,6761714103491,967278
141,6761714130991,6761715097733,966742
142,6761715136103,6761716103252,967149
143,6761716130900,6761717097549,966649
144,6761717136067,6761718102994,966927
145,6761718130790,6761719097476,966686
146,6761719135921,6761720102625,966704
147,6761720130718,6761721098533,967815
148,6761721135792,6761722102664,966872
149,6761722130534,6761723097201,966667
150,6761723135701,6761724102054,966353
151,6761724130498,6761725097221,966723
152,6761725135536,6761726102407,966871
153,6761726130296,6761727097334,967038
154,6761727135463,6761728103131,967668
155,6761728130261,6761729098132,967871
156,6761729135354,6761730102373,967019
157,6761730130077,6761731096522,966445
158,6761731135244,6761732101541,966297
159,6761732130004,6761733096764,966760
160,6761733135116,6761734101876,966760
161,6761734129839,6761735096729,966890
162,6761735134969,6761736101526,966557
163,6761736129766,6761737096711,966945
164,6761737134897,6761738101527,966630
165,6761738129620,6761739096231,966611
166,6761739134769,6761740100991,966222
167,6761740129528,6761741097196,967668
168,6761741134659,6761742101252,966593
169,6761742129400,6761743095660,966260
170,6761743134531,6761744101402,966871
171,6761744129309,6761745096254,966945
172,6761745134421,6761746100996,966575
173,6761746129162,6761747095737,966575
174,6761747134293,6761748102368,968075
175,6761748129090,6761749096350,967260
176,6761749134165,6761750101610,967445
177,6761750128925,6761751096999,968074
178,6761751134092,6761752101371,967279
179,6761752128834,6761753095482,966648
180,6761753133964,6761754100631,966667
181,6761754128724,6761755095484,966760
182,6761755133836,6761756100114,966278
183,6761756128596,6761757095559,966963
184,6761757133708,6761758100579,966871
185,6761758128468,6761759095135,966667
186,6761759133653,6761760100191,966538
187,6761760128395,6761761095951,967556
188,6761761133581,6761762100285,966704
189,6761762128267,6761763095397,967130
190,6761763133434,6761764101046,967612
191,6761764128231,6761765095695,967464
192,6761765133287,6761766100418,967131
193,6761766128047,6761767095381,967334
194,6761767133159,6761768099549,966390
195,6761768127919,6761769094975,967056
196,6761769133013,6761770099828,966815
197,6761770127791,6761771095588,967797
198,6761771132903,6761772099774,966871
199,6761772127700,6761773094960,967260
200,6761773132793,6761774099535,966742
201,6761774127572,6761775094239,966667
202,6761775132702,6761776098721,966019
203,6761776127499,6761777094333,966834
204,6761777132611,6761778099575,966964
205,6761778127352,6761779094112,966760
206,6761779132464,6761780098946,966482
207,6761780127261,6761781095058,967797
208,6761781132355,6761782098744,966389
209,6761782127133,6761783093893,966760
210,6761783132245,6761784100301,968056
211,6761784127042,6761785094783,967741
212,6761785132191,6761786100729,968538
213,6761786126877,6761787093433,966556
214,6761787132007,6761788099415,967408
215,6761788126786,6761789093638,966852
216,6761789131897,6761790098861,966964
217,6761790126657,6761791093529,966872
218,6761791131769,6761792098326,966557
219,6761792126566,6761793093326,966760
220,6761793131678,6761794098512,966834
221,6761794126420,6761795093383,966963
222,6761795131531,6761796097847,966316
223,6761796126347,6761797092885,966538
224,6761797131440,6761798098200,966760
225,6761798126182,6761799092886,966704
226,6761799131331,6761800097368,966037
227,6761800126091,6761801093999,967908
228,6761801131221,6761802097888,966667
229,6761802125944,6761803092519,966575
230,6761803131074,6761804097519,966445
231,6761804125890,6761805092761,966871
232,6761805130965,6761806097169,966204
233,6761806125854,6761807092670,966816
234,6761807130836,6761808096837,966001
235,6761808125652,6761809092301,966649
236,6761809130764,6761810097468,966704
237,6761810125524,6761811093413,967889
238,6761811130654,6761812098414,967760
239,6761812125396,6761813093267,967871
240,6761813130489,6761814097304,966815
241,6761814125267,6761815092009,966742
242,6761815130416,6761816096991,966575
243,6761816125176,6761817091844,966668
244,6761817130307,6761818097085,966778
245,6761818125067,6761819091882,966815
246,6761819130179,6761820096753,966574
247,6761820124957,6761821092476,967519
248,6761821130087,6761822097218,967131
249,6761822124847,6761823091700,966853
250,6761823129922,6761824098238,968316
251,6761824124756,6761825092498,967742
252,6761825129831,6761826097906,968075
253,6761826124591,6761827091499,966908
254,6761827129721,6761828096833,967112
255,6761828124500,6761829091427,966927
256,6761829129593,6761830096335,966742
257,6761830124335,6761831092372,968037
258,6761831129502,6761832096114,966612
259,6761832124262,6761833091041,966779
260,6761833129392,6761834095819,966427
261,6761834124115,6761835091061,966946
262,6761835129283,6761836097006,967723
263,6761836124024,6761837091784,967760
264,6761837129136,6761838096229,967093
265,6761838123896,6761839090341,966445
266,6761839129008,6761840095638,966630
267,6761840123823,6761841091694,967871
268,6761841128898,6761842095417,966519
269,6761842123677,6761843090548,966871
270,6761843128826,6761844096678,967852
271,6761844123604,6761845091660,968056
272,6761845128697,6761846096531,967834
273,6761846123439,6761847090180,966741
274,6761847128551,6761848096311,967760
275,6761848123348,6761849091293,967945
276,6761849128478,6761850095331,966853
277,6761850123220,6761851089517,966297
278,6761851128331,6761852094591,966260
279,6761852123110,6761853090240,967130
280,6761853128222,6761854094963,966741
281,6761854122982,6761855089760,966778
282,6761855128112,6761856095779,967667
283,6761856122891,6761857090095,967204
284,6761857128002,6761858095429,967427
285,6761858122762,6761859089578,966816
286,6761859127874,6761860095227,967353
287,6761860122634,6761861089820,967186
288,6761861127783,6761862094043,966260
289,6761862122506,6761863089322,966816
290,6761863127636,6761864094526,966890
291,6761864122415,6761865089471,967056
292,6761865127564,6761866094194,966630
293,6761866122268,6761867088769,966501
294,6761867127380,6761868093881,966501
295,6761868122214,6761869088919,966705
296,6761869127289,6761870094216,966927
297,6761870122049,6761871090031,967982
298,6761871127216,6761872094810,967594
299,6761872121976,6761873089533,967557
300,6761873127088,6761874094107,967019
301,6761874121848,6761875089423,967575
302,6761875126960,6761876093183,966223
303,6761876121738,6761877088406,966668
304,6761877126813,6761878093370,966557
305,6761878121592,6761879088055,966463
306,6761879126741,6761880093167,966426
307,6761880121482,6761881089279,967797
308,6761881126631,6761882093502,966871
309,6761882121391,6761883088299,966908
310,6761883126503,6761884098596,972093
311,6761884122004,6761885121764,999760
312,6761885125338,6761886122172,996834
313,6761886125894,6761887120969,995075
314,6761887124265,6761888120062,995797
315,6761888124006,6761889120748,996742
316,6761889124822,6761890118638,993816
317,6761890121304,6761891118175,996871
318,6761891122064,6761892117935,995871
319,6761892122380,6761893116584,994204
320,6761893121158,6761894117196,996038
321,6761894121177,6761895114197,993020
322,6761895121104,6761896117772,996668
323,6761896122086,6761897119809,997723
324,6761897123828,6761898118143,994315
325,6761898121829,6761899118477,996648
326,6761899122329,6761900115349,993020
327,6761900120774,6761901119257,998483
328,6761901122942,6761902120554,997612
329,6761902124739,6761903121591,996852
330,6761903125684,6761904119740,994056
331,6761904123500,6761905120167,996667
