seq,irq_ts_ns,recv_ts_ns,latency_ns
0,6691649793869,6691650756407,962538
1,6691650790758,6691651746389,955631
2,6691651790185,6691652745260,955075
3,6691652790538,6691653745001,954463
4,6691653790335,6691654744817,954482
5,6691654790132,6691655744169,954037
6,6691655790040,6691656747115,957075
7,6691656790355,6691657746393,956038
8,6691657790338,6691658746246,955908
9,6691658789949,6691659744635,954686
10,6691659789783,6691660743951,954168
11,6691660790118,6691661744915,954797
12,6691661789618,6691662744119,954501
13,6691662789952,6691663744472,954520
14,6691663789398,6691664743769,954371
15,6691664789806,6691665744010,954204
16,6691665789510,6691666744622,955112
17,6691666789677,6691667744160,954483
18,6691667789326,6691668744401,955075
19,6691668789160,6691669743402,954242
20,6691669789476,6691670744199,954723
21,6691670788903,6691671741718,952815
22,6691671788792,6691672741552,952760
23,6691672788793,6691673743331,954538
24,6691673788646,6691674742980,954334
25,6691674789035,6691675743462,954427
26,6691675788943,6691676745722,956779
27,6691676788611,6691677743074,954463
28,6691677788537,6691678743797,955260
29,6691678788834,6691679742205,953371
30,6691679788446,6691680745391,956945
31,6691680788465,6691681741855,953390
32,6691681788355,6691682757485,969130
33,6691682783041,6691683738542,955501
34,6691683788190,6691684748339,960149
35,6691684788172,6691685743099,954927
36,6691685788117,6691686741877,953760
37,6691686788099,6691687742230,954131
38,6691687788156,6691688749879,961723
39,6691688789193,6691689758620,969427
40,6691689783046,6691690753380,970334
41,6691690783399,6691691738733,955334
42,6691691787733,6691692746011,958278
43,6691692788270,6691693744790,956520
44,6691693787642,6691694742809,955167
45,6691694787624,6691695741884,954260
46,6691695787736,6691696743273,955537
47,6691696787421,6691697742274,954853
48,6691697787644,6691698743682,956038
49,6691698787312,6691699742331,955019
50,6691699787294,6691700742647,955353
51,6691700787313,6691701741944,954631
52,6691701787407,6691702742259,954852
53,6691702787093,6691703741871,954778
54,6691703787445,6691704742964,955519
55,6691704787242,6691705741947,954705
56,6691705787187,6691706741558,954371
57,6691706786892,6691707742152,955260
58,6691707786800,6691708743023,956223
59,6691708786801,6691709741672,954871
60,6691709786690,6691710741246,954556
61,6691710786876,6691711741321,954445
62,6691711786673,6691712742266,955593
63,6691712786692,6691713741897,955205
64,6691713786656,6691714741305,954649
65,6691714786712,6691715741232,954520
66,6691715786417,6691716741769,955352
67,6691716786325,6691717741455,955130
68,6691717786289,6691718742030,955741
69,6691718786197,6691719741142,954945
70,6691719786290,6691720741291,955001
71,6691720786069,6691721740254,954185
72,6691721786032,6691722740829,954797
73,6691722786163,6691723741219,955056
74,6691723785886,6691724740775,954889
