seq,irq_ts_ns,recv_ts_ns,latency_ns
0,6575097631264,6575098423728,792464
1,6575098621802,6575099630896,1009094
2,6575099625673,6575100612304,986631
3,6575100620878,6575101612582,991704
4,6575101616601,6575102610305,993704
5,6575102617342,6575103589565,972223
6,6575103615676,6575104576010,960334
7,6575104621233,6575105580455,959222
8,6575105620937,6575106587160,966223
9,6575106616030,6575107593401,977371
10,6575107616012,6575108594013,978001
11,6575108616198,6575109601366,985168
12,6575109615644,6575110596107,980463
13,6575110615681,6575111593571,977890
14,6575111615589,6575112594479,978890
15,6575112616164,6575113592961,976797
16,6575113615758,6575114592795,977037
17,6575114615425,6575115590074,974649
18,6575115615741,6575116592445,976704
19,6575116615649,6575117591186,975537
20,6575117615335,6575118590095,974760
21,6575118615298,6575119589503,974205
22,6575119615373,6575120597577,982204
23,6575120615337,6575121590374,975037
24,6575121615060,6575122589579,974519
25,6575122615431,6575123590617,975186
26,6575123614931,6575124595691,980760
27,6575124615432,6575125594377,978945
28,6575125614877,6575126592971,978094
29,6575126614915,6575127591583,976668
30,6575127615305,6575128783620,1168315
31,6575128614954,6575129598325,983371
32,6575129615473,6575130634844,1019371
33,6575130630474,6575131608585,978111
34,6575131614511,6575132594031,979520
35,6575132614642,6575133591346,976704
36,6575133614531,6575134590958,976427
37,6575134614273,6575135590551,976278
38,6575135614699,6575136592015,977316
39,6575136614256,6575137590275,976019
40,6575137614053,6575138590720,976667
41,6575138614109,6575139589721,975612
42,6575139613962,6575140590481,976519
43,6575140614259,6575141591389,977130
44,6575141614000,6575142589427,975427
45,6575142613834,6575143590409,976575
46,6575143613687,6575144591650,977963
47,6575144613947,6575145590836,976889
48,6575145613688,6575146590504,976816
49,6575146613541,6575147590597,977056
50,6575147613801,6575148590746,976945
51,6575148614172,6575149589839,975667
52,6575149613376,6575150588284,974908
53,6575150613525,6575151589822,976297
54,6575151613507,6575152590323,976816
55,6575152613341,6575153589231,975890
56,6575153613472,6575154589843,976371
57,6575154613084,6575155588566,975482
58,6575155613158,6575156590493,977335
59,6575156613455,6575157588975,975520
60,6575157613178,6575158589642,976464
61,6575158612901,6575159588143,975242
62,6575159613124,6575160589662,976538
63,6575160613125,6575161589737,976612
64,6575161612959,6575162590108,977149
65,6575162612664,6575163588757,976093
66,6575163612516,6575164588054,975538
67,6575164612850,6575165588666,975816
68,6575165612740,6575166588555,975815
69,6575166612481,6575167589649,977168
70,6575167612593,6575168590409,977816
71,6575168612649,6575169589650,977001
72,6575169612113,6575170588262,976149
73,6575170612355,6575171587281,974926
74,6575171612059,6575172588060,976001
75,6575172612115,6575173586764,974649
76,6575173611912,6575174587339,975427
77,6575174612246,6575175586747,974501
78,6575175611840,6575176587192,975352
79,6575176612081,6575177588082,976001
