seq,irq_ts_ns,recv_ts_ns,latency_ns
0,6018334493473,6018336013233,1519760
1,6018335484770,6018336438771,954001
2,6018336489752,6018337441938,952186
3,6018337489623,6018338440957,951334
4,6018338489587,6018339440162,950575
5,6018339489476,6018340440699,951223
6,6018340489477,6018341440274,950797
7,6018341489385,6018342440293,950908
8,6018342489330,6018343439924,950594
9,6018343489276,6018344440480,951204
10,6018344489221,6018345440036,950815
11,6018345489147,6018346439759,950612
12,6018346489093,6018347440038,950945
13,6018347489056,6018348440094,951038
14,6018348488983,6018349439650,950667
15,6018349488891,6018350439503,950612
16,6018350488836,6018351439004,950168
17,6018351488781,6018352440430,951649
18,6018352488745,6018353439635,950890
19,6018353488635,6018354439265,950630
20,6018354488561,6018355439155,950594
21,6018355488470,6018356439378,950908
22,6018356488470,6018357439878,951408
23,6018357488397,6018358439157,950760
24,6018358488305,6018359438880,950575
25,6018359488250,6018360439399,951149
26,6018360488195,6018361438641,950446
27,6018361488104,6018362438993,950889
28,6018362488030,6018363438735,950705
29,6018363487994,6018364438865,950871
30,6018364487939,6018365438347,950408
31,6018365487866,6018366437811,949945
32,6018366487829,6018367437886,950057
33,6018367487756,6018368438220,950464
34,6018368487701,6018369437869,950168
35,6018369487646,6018370438110,950464
36,6018370487555,6018371438259,950704
37,6018371487518,6018372439741,952223
38,6018372487445,6018373439890,952445
39,6018373487409,6018374438872,951463
40,6018374487298,6018375440077,952779
41,6018375487447,6018376463374,975927
42,6018376484133,6018377445208,961075
43,6018377487671,6018378438986,951315
44,6018378487079,6018379439487,952408
45,6018379487117,6018380439228,952111
46,6018380486951,6018381437655,950704
47,6018381486859,6018382437600,950741
48,6018382486767,6018383437231,950464
49,6018383486712,6018384437898,951186
50,6018384486694,6018385437343,950649
51,6018385486621,6018386437344,950723
52,6018386486548,6018387437863,951315
53,6018387486604,6018388437734,951130
54,6018388486419,6018389436994,950575
55,6018389486346,6018390437013,950667
56,6018390486291,6018391436773,950482
57,6018391486218,6018392437571,951353
58,6018392486293,6018393436960,950667
59,6018393486108,6018394436702,950594
60,6018394486035,6018395436628,950593
61,6018395485962,6018396437036,951074
62,6018396485907,6018397436667,950760
63,6018397485815,6018398436816,951001
64,6018398485779,6018399436464,950685
65,6018399485742,6018400436206,950464
66,6018400485650,6018401436040,950390
67,6018401485614,6018402436448,950834
68,6018402485541,6018403435690,950149
69,6018403485449,6018404436246,950797
70,6018404485413,6018405435561,950148
71,6018405485321,6018406435766,950445
72,6018406485284,6018407435581,950297
73,6018407485267,6018408436897,951630
74,6018408485193,6018409435953,950760
75,6018409485083,6018410435861,950778
76,6018410485047,6018411435658,950611
77,6018411484973,6018412435752,950779
78,6018412484937,6018413435715,950778
79,6018413484845,6018414435457,950612
80,6018414484809,6018415435439,950630
81,6018415484717,6018416435755,951038
82,6018416484662,6018417435422,950760
83,6018417484589,6018418436460,951871
84,6018418484534,6018419435238,950704
85,6018419484461,6018420435498,951037
86,6018420484406,6018421435295,950889
87,6018421484332,6018422434981,950649
88,6018422484259,6018423435037,950778
89,6018423484186,6018424435149,950963
90,6018424484149,6018425435094,950945
91,6018425484113,6018426434632,950519
92,6018426484021,6018427434614,950593
93,6018427483966,6018428435078,951112
94,6018428483930,6018429434709,950779
95,6018429483838,6018430434598,950760
96,6018430483802,6018431434469,950667
97,6018431483691,6018432434433,950742
98,6018432483637,6018433434082,950445
99,6018433483563,6018434434027,950464
100,6018434483527,6018435434343,950816
101,6018435483435,6018436434121,950686
102,6018436483417,6018437434159,950742
103,6018437483325,6018438434530,951205
104,6018438483271,6018439434068,950797
105,6018439483216,6018440433920,950704
106,6018440483142,6018441433514,950372
107,6018441483032,6018442433736,950704
108,6018442483033,6018443433552,950519
109,6018443482922,6018444433719,950797
110,6018444482886,6018445433183,950297
111,6018445482813,6018446433036,950223
112,6018446482776,6018447432833,950057
113,6018447482703,6018448433296,950593
114,6018448482667,6018449432890,950223
115,6018449482575,6018450432927,950352
116,6018450482502,6018451432965,950463
117,6018451482447,6018452432947,950500
118,6018452482410,6018453432782,950372
119,6018453482337,6018454432671,950334
120,6018454482264,6018455432524,950260
121,6018455482172,6018456432821,950649
122,6018456482136,6018457432358,950222
123,6018457482044,6018458433267,951223
124,6018458482044,6018459432397,950353
