seq,irq_ts_ns,recv_ts_ns,latency_ns
0,6158704050154,6158705017080,966926
1,6158705041173,6158705998859,957686
2,6158706046063,6158707001730,955667
3,6158707046397,6158708005768,959371
4,6158708046323,6158709001120,954797
5,6158709045991,6158710006251,960260
6,6158710045899,6158711009381,963482
7,6158711046937,6158712012382,965445
8,6158712040585,6158713003086,962501
9,6158713045642,6158714008309,962667
10,6158714046568,6158715010902,964334
11,6158715040347,6158715999514,959167
12,6158716045403,6158717002589,957186
13,6158717045478,6158718002701,957223
14,6158718045386,6158719009850,964464
15,6158719040202,6158720007962,967760
16,6158720045221,6158721008999,963778
17,6158721046833,6158722009945,963112
18,6158722040315,6158723003705,963390
19,6158723045001,6158724020020,975019
20,6158724039946,6158725004002,964056
21,6158725044928,6158726008799,963871
22,6158726039707,6158727003522,963815
23,6158727044745,6158728009912,965167
24,6158728039560,6158729002672,963112
25,6158729044672,6158730007395,962723
26,6158730045858,6158731010396,964538
27,6158731039433,6158732007563,968130
28,6158732046100,6158733008971,962871
29,6158733039193,6158734001268,962075
30,6158734044676,6158735004806,960130
31,6158735044584,6158736008047,963463
32,6158736039140,6158737001807,962667
33,6158737044159,6158738005382,961223
34,6158738044197,6158739008994,964797
35,6158739038864,6158740004087,965223
36,6158740044124,6158741009588,965464
37,6158741038718,6158742002478,963760
38,6158742043959,6158743005738,961779
39,6158743044164,6158744010368,966204
40,6158744038720,6158745002646,963926
41,6158745043609,6158746006536,962927
42,6158746045073,6158747007241,962168
43,6158747038315,6158747999982,961667
44,6158748043649,6158749006242,962593
45,6158749044390,6158750005706,961316
46,6158750044076,6158751004799,960723
47,6158751043466,6158752005911,962445
48,6158752043300,6158753002708,959408
49,6158753043152,6158753996949,953797
50,6158754043783,6158755001765,957982
51,6158755043432,6158755997247,953815
52,6158756042951,6158756996470,953519
53,6158757042822,6158757999286,956464
54,6158758043897,6158759029157,985260
55,6158759039805,6158760022454,982649
56,6158760039306,6158760991732,952426
57,6158761042621,6158761994529,951908
58,6158762042640,6158762994085,951445
59,6158763042437,6158763994105,951668
60,6158764042420,6158764996476,954056
61,6158765042309,6158765993717,951408
62,6158766042217,6158766993477,951260
63,6158767042163,6158767993385,951222
64,6158768042182,6158768995219,953037
65,6158769042071,6158769994128,952057
66,6158770041998,6158770993425,951427
67,6158771041925,6158771993518,951593
68,6158772041925,6158772993741,951816
69,6158773041815,6158773993668,951853
70,6158774041760,6158774993057,951297
71,6158775041724,6158775992780,951056
72,6158776041669,6158776993559,951890
73,6158777041577,6158777992911,951334
74,6158778041522,6158778993023,951501
75,6158779041468,6158779992839,951371
76,6158780041876,6158780994099,952223
77,6158781041358,6158781992692,951334
78,6158782041247,6158782992582,951335
79,6158783041230,6158783992453,951223
80,6158784041193,6158784993935,952742
81,6158785041120,6158785992565,951445
82,6158786040991,6158786992214,951223
83,6158787040955,6158787992196,951241
84,6158788040919,6158788992604,951685
85,6158789040845,6158789992179,951334
86,6158790040772,6158790991921,951149
87,6158791040698,6158791992070,951372
88,6158792040755,6158792992552,951797
89,6158793040644,6158793991849,951205
90,6158794040515,6158794991998,951483
91,6158795040516,6158795991776,951260
92,6158796040406,6158796991795,951389
93,6158797040351,6158797991463,951112
94,6158798040278,6158798991389,951111
95,6158799040204,6158799991390,951186
96,6158800040224,6158800991835,951611
97,6158801040169,6158801991466,951297
98,6158802040114,6158802991281,951167
99,6158803040003,6158803991319,951316
100,6158804039949,6158804992098,952149
101,6158805039912,6158805991413,951501
102,6158806039802,6158806990192,950390
103,6158807039784,6158807990118,950334
104,6158808039692,6158808990563,950871
105,6158809039619,6158809990064,950445
106,6158810039564,6158810989917,950353
107,6158811039472,6158811989880,950408
108,6158812039454,6158812990122,950668
