seq,irq_ts_ns,recv_ts_ns,latency_ns
0,6065095929469,6065096900766,971297
1,6065096920470,6065097871767,951297
2,6065097925526,6065098876323,950797
3,6065098925435,6065099875824,950389
4,6065099925361,6065100876362,951001
5,6065100925325,6065101875900,950575
6,6065101925233,6065102875863,950630
7,6065102925160,6065103875809,950649
8,6065103925105,6065104877476,952371
9,6065104925087,6065105875810,950723
10,6065105924977,6065106875681,950704
11,6065106924922,6065107875923,951001
12,6065107924848,6065108875794,950946
13,6065108924849,6065109875498,950649
14,6065109924720,6065110875406,950686
15,6065110924665,6065111875370,950705
16,6065111924611,6065112875648,951037
17,6065112924556,6065113875094,950538
18,6065113924501,6065114875150,950649
19,6065114924446,6065115874984,950538
20,6065115924373,6065116875411,951038
21,6065116924337,6065117874930,950593
22,6065117924208,6065118874375,950167
23,6065118924153,6065119874209,950056
24,6065119924061,6065120874488,950427
25,6065120924154,6065121874470,950316
26,6065121923970,6065122874378,950408
27,6065122923896,6065123874638,950742
28,6065123923842,6065124875620,951778
29,6065124923879,6065125874158,950279
30,6065125923713,6065126873862,950149
31,6065126923640,6065127873585,949945
32,6065127923567,6065128873956,950389
33,6065128923549,6065129874050,950501
34,6065129923457,6065130873550,950093
35,6065130923402,6065131873384,949982
36,6065131923310,6065132875218,951908
37,6065132923348,6065133875034,951686
38,6065133923201,6065134876035,952834
39,6065134923424,6065135875017,951593
40,6065135923073,6065136878258,955185
41,6065136925666,6065137910426,984760
42,6065137919185,6065138871371,952186
43,6065138922927,6065139874705,951778
44,6065139922909,6065140874798,951889
45,6065140922817,6065141873484,950667
46,6065141922725,6065142873096,950371
47,6065142922652,6065143873041,950389
48,6065143922578,6065144874986,952408
49,6065144922579,6065145873172,950593
50,6065145922469,6065146873303,950834
51,6065146922414,6065147872989,950575
52,6065147922341,6065148873304,950963
53,6065148922304,6065149872990,950686
54,6065149922231,6065150872620,950389
55,6065150922139,6065151872769,950630
56,6065151922066,6065152860011,937945
57,6065152922029,6065153872586,950557
58,6065153921956,6065154872623,950667
59,6065154921920,6065155872717,950797
60,6065155921828,6065156872773,950945
61,6065156921792,6065157872477,950685
62,6065157921700,6065158872348,950648
63,6065158921626,6065159872442,950816
64,6065159921571,6065160872757,951186
65,6065160921572,6065161872240,950668
66,6065161921443,6065162872333,950890
67,6065162921370,6065163872000,950630
68,6065163921315,6065164873075,951760
69,6065164921279,6065165871835,950556
70,6065165921205,6065166871910,950705
71,6065166921132,6065167871911,950779
72,6065167921096,6065168872504,951408
73,6065168921041,6065169871764,950723
74,6065169920986,6065170871450,950464
75,6065170920894,6065171871432,950538
76,6065171920821,6065172871914,951093
77,6065172920785,6065173871396,950611
78,6065173920693,6065174871453,950760
79,6065174920601,6065175871305,950704
80,6065175920565,6065176871436,950871
81,6065176920528,6065177871159,950631
82,6065177920436,6065178871122,950686
83,6065178920400,6065179870993,950593
84,6065179920290,6065180871142,950852
85,6065180920272,6065181870699,950427
86,6065181920180,6065182870903,950723
87,6065182920125,6065183870811,950686
88,6065183920033,6065184871423,951390
89,6065184920016,6065185870813,950797
90,6065185919924,6065186870221,950297
91,6065186919850,6065187870221,950371
92,6065187919796,6065188870389,950593
93,6065188919759,6065189870260,950501
94,6065189919686,6065190869890,950204
95,6065190919613,6065191869984,950371
96,6065191919558,6065192870132,950574
97,6065192919521,6065193869726,950205
98,6065193919430,6065194869930,950500
99,6065194919375,6065195869857,950482
100,6065195919320,6065196870024,950704
101,6065196919284,6065197869525,950241
102,6065197919192,6065198869581,950389
103,6065198919118,6065199869767,950649
104,6065199919064,6065200869953,950889
105,6065200919009,6065201869658,950649
106,6065201918935,6065202869362,950427
107,6065202918862,6065203869437,950575
108,6065203918807,6065204870178,951371
109,6065204918752,6065205868957,950205
110,6065205918698,6065206869013,950315
111,6065206918606,6065207868903,950297
112,6065207918532,6065208869348,950816
113,6065208918496,6065209868923,950427
114,6065209918441,6065210868627,950186
115,6065210918349,6065211868887,950538
