seq,irq_ts_ns,recv_ts_ns,latency_ns
0,6668284755382,6668285738772,983390
1,6668285746013,6668286757180,1011167
2,6668286758125,6668287740366,982241
3,6668287745866,6668288720682,974816
4,6668288746385,6668289720293,973908
5,6668289746404,6668290718942,972538
6,6668290746331,6668291719036,972705
7,6668291746313,6668292719333,973020
8,6668292746036,6668293718870,972834
9,6668293745981,6668294718778,972797
10,6668294746056,6668295720946,974890
11,6668295745835,6668296725076,979241
12,6668296746076,6668297720188,974112
13,6668297745762,6668298719170,973408
14,6668298746411,6668299719949,973538
15,6668299745930,6668300718690,972760
16,6668300745690,6668301718561,972871
17,6668301745561,6668302718340,972779
18,6668302745655,6668303718433,972778
19,6668303745137,6668304718786,973649
20,6668304745823,6668305720435,974612
21,6668305744990,6668306718065,973075
22,6668306745324,6668307718621,973297
23,6668307744843,6668308717715,972872
24,6668308744844,6668309717808,972964
25,6668309744752,6668310717531,972779
26,6668310744735,6668311717624,972889
27,6668311744920,6668312717625,972705
28,6668312744810,6668313718959,974149
29,6668313744477,6668314717626,973149
30,6668314744756,6668315717349,972593
31,6668315744460,6668316720572,976112
32,6668316744554,6668317717703,973149
33,6668317744406,6668318716814,972408
34,6668318744203,6668319717037,972834
35,6668319744130,6668320717594,973464
36,6668320744334,6668321722020,977686
37,6668321745039,6668322750503,1005464
38,6668322752540,6668323771355,1018815
39,6668323749614,6668324749578,999964
40,6668324753837,6668325745949,992112
41,6668325749301,6668326723913,974612
42,6668326744117,6668327717210,973093
43,6668327743728,6668328716396,972668
44,6668328743618,6668329716489,972871
45,6668329743656,6668330716360,972704
46,6668330743471,6668331716472,973001
47,6668331743435,6668332715732,972297
48,6668332743547,6668333716029,972482
49,6668333743436,6668334716419,972983
50,6668334743715,6668335718623,974908
51,6668335743234,6668336716513,973279
52,6668336743124,6668337715717,972593
53,6668337743069,6668338716273,973204
54,6668338743107,6668339715756,972649
55,6668339743145,6668340715775,972630
56,6668340743108,6668341715479,972371
57,6668341742813,6668342715332,972519
58,6668342742776,6668343715444,972668
59,6668343742944,6668344715481,972537
60,6668344743481,6668345716353,972872
61,6668345742723,6668346715131,972408
62,6668346742687,6668347715206,972519
63,6668347742965,6668348715762,972797
64,6668348742596,6668349714874,972278
65,6668349742522,6668350715264,972742
66,6668350742356,6668351714838,972482
67,6668351742264,6668352714969,972705
68,6668352742543,6668353715303,972760
69,6668353742229,6668354714822,972593
70,6668354742063,6668355715712,973649
71,6668355742101,6668356714546,972445
72,6668356742009,6668357715121,973112
73,6668357741935,6668358714844,972909
74,6668358741862,6668359714696,972834
75,6668359741900,6668360714604,972704
76,6668360741845,6668361714420,972575
77,6668361741735,6668362714346,972611
78,6668362741606,6668363714143,972537
79,6668363741569,6668364714422,972853
80,6668364742163,6668365715478,973315
81,6668365741738,6668366714960,973222
82,6668366741405,6668367714146,972741
83,6668367741350,6668368713092,971742
84,6668368741295,6668369713981,972686
85,6668369741240,6668370713797,972557
86,6668370741297,6668371713631,972334
87,6668371741149,6668372713483,972334
88,6668372741076,6668373713521,972445
89,6668373741077,6668374713707,972630
90,6668374741244,6668375713800,972556
91,6668375740948,6668376712653,971705
92,6668376740912,6668377713857,972945
93,6668377740987,6668378713932,972945
