seq,irq_ts_ns,recv_ts_ns,latency_ns
0,6551749666716,6551760753447,11086731
1,6551749666716,6551760762039,11095323
2,6551749666716,6551760764280,11097564
3,6551749666716,6551760766447,11099731
4,6551749666716,6551760768428,11101712
5,6551749666716,6551760770428,11103712
6,6551749666716,6551760772410,11105694
7,6551749666716,6551760774428,11107712
8,6551749666716,6551760776391,11109675
9,6551759662890,6551760778391,1115501
10,6551759662890,6551760780410,1117520
11,6551760662539,6551761746466,1083927
12,6551761663558,6551762744763,1081205
13,6551762662670,6551763739041,1076371
14,6551763658097,6551764738246,1080149
15,6551764657283,6551765738672,1081389
16,6551765657302,6551766732284,1074982
17,6551766663099,6551767729044,1065945
18,6551767657878,6551768719619,1061741
19,6551768659878,6551769713731,1053853
20,6551769667175,6551770703732,1036557
21,6551770667417,6551771698603,1031186
22,6551771670343,6551772698900,1028557
23,6551772669955,6551773693141,1023186
24,6551773664882,6551774679457,1014575
25,6551774675086,6551775691254,1016168
26,6551775663346,6551776681236,1017890
27,6551776674866,6551777690385,1015519
28,6551777662440,6551778679700,1017260
29,6551778675182,6551779690090,1014908
30,6551779661868,6551780676757,1014889
31,6551780674128,6551781690258,1016130
32,6551781661647,6551782679240,1017593
33,6551782674592,6551783691056,1016464
34,6551783662834,6551784681001,1018167
35,6551784674149,6551785855465,1181316
36,6551785664094,6551786695410,1031316
37,6551786664484,6551787711911,1047427
38,6551787666966,6551788711208,1044242
39,6551788661059,6551789701190,1040131
40,6551789661671,6551790698431,1036760
41,6551790663802,6551791694858,1031056
42,6551791666358,6551792692099,1025741
43,6551792663248,6551793691767,1028519
44,6551793662970,6551794691582,1028612
45,6551794663027,6551795680490,1017463
46,6551795674213,6551796690973,1016760
47,6551796661954,6551797676603,1014649
48,6551797673381,6551798690882,1017501
49,6551798663030,6551799679179,1016149
50,6551799673290,6551800690809,1017519
51,6551800661031,6551801689217,1028186
52,6551801660365,6551802677477,1017112
53,6551802673218,6551803679885,1006667
54,6551803673589,6551804689645,1016056
55,6551804660534,6551805678701,1018167
56,6551805672998,6551806679295,1006297
57,6551806673610,6551807688444,1014834
58,6551807660092,6551808677018,1016926
59,6551808672630,6551809688223,1015593
60,6551809660408,6551810675205,1014797
61,6551810672557,6551811679002,1006445
62,6551811672169,6551812678169,1006000
63,6551812672040,6551813687467,1015427
64,6551813659633,6551814688652,1029019
65,6551814660597,6551815674838,1014241
66,6551815672246,6551816687358,1015112
67,6551816659450,6551817673914,1014464
68,6551817671858,6551818690063,1018205
69,6551818661803,6551819678786,1016983
70,6551819673101,6551820687564,1014463
71,6551820659268,6551821673306,1014038
72,6551821671361,6551822686640,1015279
73,6551822659121,6551823678603,1019482
74,6551823672289,6551824688771,1016482
75,6551824660363,6551825675864,1015501
76,6551825671623,6551826687254,1015631
