seq,irq_ts_ns,recv_ts_ns,latency_ns
0,6480496175359,6480500011603,3836244
1,6480497166897,6480500019047,2852150
2,6480498171990,6480500020584,1848594
3,6480499171898,6480500022047,850149
4,6480500171917,6480501127011,955094
5,6480501172122,6480502126974,954852
6,6480502172067,6480503129309,957242
7,6480503172549,6480504127402,954853
8,6480504172106,6480505126847,954741
9,6480505172106,6480506127051,954945
10,6480506172144,6480507126552,954408
11,6480507171774,6480508127331,955557
12,6480508171942,6480509127239,955297
13,6480509171906,6480510126832,954926
14,6480510171851,6480511126462,954611
15,6480511171629,6480512127741,956112
16,6480512171630,6480513127075,955445
17,6480513171482,6480514127057,955575
18,6480514171557,6480515126910,955353
19,6480515171502,6480516127448,955946
20,6480516171707,6480517126782,955075
21,6480517171152,6480518126190,955038
22,6480518171116,6480519126320,955204
23,6480519171672,6480520126839,955167
24,6480520171265,6480521126081,954816
25,6480521170933,6480522125563,954630
26,6480522171267,6480523126490,955223
27,6480523171156,6480524126231,955075
28,6480524171139,6480525126250,955111
29,6480525170750,6480526125677,954927
30,6480526170714,6480527125752,955038
31,6480527170696,6480528128308,957612
32,6480528171104,6480529126735,955631
33,6480529170790,6480530125365,954575
34,6480530170699,6480531127514,956815
35,6480531170810,6480532128774,957964
36,6480532171144,6480533128182,957038
37,6480533170367,6480534125961,955594
38,6480534170331,6480535125387,955056
39,6480535170147,6480537158148,1988001
40,6480536170629,6480537171796,1001167
41,6480537166018,6480538139390,973372
42,6480538165334,6480539126501,961167
43,6480539169946,6480540126743,956797
44,6480540170132,6480541126169,956037
45,6480541169929,6480542125448,955519
46,6480542170133,6480543125134,955001
47,6480543169912,6480544125005,955093
48,6480544169912,6480545125006,955094
49,6480545169821,6480546125247,955426
50,6480546169506,6480547124544,955038
51,6480547169544,6480548125063,955519
52,6480548169823,6480549125360,955537
53,6480549169768,6480550124880,955112
54,6480550169269,6480551123825,954556
55,6480551169288,6480552124418,955130
56,6480552169511,6480553125234,955723
57,6480553169400,6480554124494,955094
58,6480554169383,6480555124383,955000
59,6480555169328,6480556124291,954963
60,6480556169125,6480557123755,954630
61,6480557168903,6480558123904,955001
62,6480558168719,6480559123460,954741
63,6480559168831,6480560123868,955037
64,6480560169072,6480561139554,970482
65,6480561164369,6480562136092,971723
66,6480562163814,6480563135593,971779
67,6480563163982,6480564137334,973352
68,6480564164131,6480565136094,971963
69,6480565163724,6480566135502,971778
70,6480566163669,6480567135170,971501
71,6480567163670,6480568136059,972389
72,6480568164078,6480569136579,972501
73,6480569163394,6480570135505,972111
74,6480570163579,6480571135617,972038
75,6480571163525,6480572136192,972667
76,6480572163211,6480573135304,972093
77,6480573163285,6480574135601,972316
78,6480574163397,6480575135620,972223
79,6480575162991,6480576134454,971463
80,6480576163232,6480577134955,971723
81,6480577163140,6480578134752,971612
82,6480578162919,6480579134530,971611
83,6480579162716,6480580134346,971630
84,6480580163050,6480581134587,971537
85,6480581162662,6480582134236,971574
86,6480582162607,6480583134256,971649
87,6480583162867,6480584141479,978612
88,6480584162849,6480585136924,974075
89,6480585162479,6480586134054,971575
90,6480586162684,6480587134258,971574
91,6480587162684,6480588134870,972186
92,6480588162352,6480589134223,971871
93,6480589162167,6480590134057,971890
94,6480590162316,6480591133947,971631
95,6480591162058,6480592134132,972074
96,6480592162095,6480593134281,972186
97,6480593162115,6480594134319,972204
98,6480594162004,6480595133709,971705
99,6480595161838,6480596134302,972464
100,6480596162209,6480597134655,972446
101,6480597162284,6480598134452,972168
102,6480598161878,6480599133915,972037
103,6480599161971,6480600134046,972075
104,6480600161546,6480601133565,972019
105,6480601161472,6480602133177,971705
106,6480602161621,6480603133492,971871
107,6480603161529,6480604134141,972612
108,6480604161586,6480605133753,972167
109,6480605161364,6480606133272,971908
110,6480606161328,6480607133125,971797
111,6480607161347,6480608132514,971167
112,6480608161181,6480609133089,971908
113,6480609161089,6480610133034,971945
114,6480610161609,6480611133424,971815
115,6480611161017,6480612132906,971889
116,6480612160851,6480613132500,971649
117,6480613161074,6480614132778,971704
118,6480614160852,6480615132427,971575
119,6480615160871,6480616132743,971872
120,6480616160817,6480617132484,971667
121,6480617160799,6480618132225,971426
122,6480618160540,6480619132041,971501
123,6480619160541,6480620132023,971482
124,6480620160690,6480621132505,971815
125,6480621160394,6480622131839,971445
126,6480622160432,6480623132525,972093
127,6480623160303,6480624134748,974445
128,6480624161137,6480625132879,971742
129,6480625160175,6480626131879,971704
130,6480626160139,6480627133343,973204
131,6480627160176,6480628133251,973075
132,6480628159992,6480629132104,972112
133,6480629160289,6480630132123,971834
134,6480630160123,6480631131994,971871
135,6480631159790,6480632131347,971557
136,6480632159958,6480633131718,971760
137,6480633159922,6480634131793,971871
138,6480634159607,6480635131034,971427
139,6480635159719,6480636131424,971705
140,6480636159683,6480637131369,971686
141,6480637159387,6480638130851,971464
142,6480638159536,6480639131019,971483
143,6480639159444,6480640131390,971946
144,6480640159556,6480641131705,972149
145,6480641159372,6480642130817,971445
146,6480642159280,6480643130836,971556
147,6480643159299,6480644131652,972353
148,6480644159115,6480645131338,972223
149,6480645158986,6480646130561,971575
150,6480646159116,6480647130821,971705
151,6480647158876,6480648130340,971464
152,6480648159081,6480649130674,971593
153,6480649158915,6480650130601,971686
154,6480650158767,6480651129898,971131
155,6480651158953,6480652130509,971556
156,6480652158843,6480653130547,971704
157,6480653158658,6480654130844,972186
158,6480654158474,6480655129975,971501
159,6480655158660,6480656130679,972019
160,6480656158661,6480657130754,972093
161,6480657158272,6480658129866,971594
162,6480658158477,6480659129959,971482
163,6480659158329,6480660129793,971464
164,6480660158182,6480661129646,971464
165,6480661158016,6480662129924,971908
166,6480662158017,6480663129962,971945
167,6480663158110,6480664130907,972797
168,6480664158018,6480665130111,972093
169,6480665157871,6480666129871,972000
170,6480666158001,6480667129520,971519
171,6480667157650,6480668129132,971482
172,6480668158040,6480669129577,971537
173,6480669157559,6480670128911,971352
174,6480670157689,6480671129245,971556
175,6480671157449,6480672128857,971408
176,6480672157598,6480673129377,971779
177,6480673157321,6480674128655,971334
178,6480674157525,6480675129156,971631
179,6480675157526,6480676128916,971390
180,6480676157453,6480677129287,971834
181,6480677157028,6480678128491,971463
182,6480678157214,6480679128548,971334
183,6480679157251,6480680128733,971482
184,6480680156974,6480681128253,971279
