seq,irq_ts_ns,recv_ts_ns,latency_ns
191485,2434293615113,2434306016818,12401705
0,2434306437705,2434307405073,967368
1,2434308033738,2434309769844,1736106
2,2434308033738,2434309772640,1738902
3,2434308832772,2434309774121,941349
4,2434310428434,2434312134040,1705606
5,2434310428434,2434312136966,1708532
6,2434311228154,2434312138614,910460
7,2434312834557,2434313797128,962571
8,2434312834557,2434313799906,965349
9,2434314433256,2434316171232,1737976
10,2434314433256,2434316174066,1740810
11,2434315230883,2434316175658,944775
12,2434316829545,2434318542781,1713236
13,2434316829545,2434318545540,1715995
14,2434317630654,2434318547114,916460
15,2434319231094,2434320202609,971515
16,2434319231094,2434320205387,974293
17,2434320832885,2434322582695,1749810
18,2434320832885,2434322585973,1753088
19,2434321627550,2434322587825,960275
20,2434323233397,2434324986299,1752902
21,2434323233397,2434324989706,1756309
22,2434324031394,2434324991577,960183
23,2434325632723,2434327397033,1764310
24,2434325632723,2434327400329,1767606
25,2434326430554,2434327402162,971608
26,2434328032586,2434329807155,1774569
27,2434328032586,2434329810452,1777866
28,2434328838788,2434329812340,973552
29,2434330432413,2434332211389,1778976
30,2434331227058,2434332214722,987664
31,2434331227058,2434332216704,989646
32,2434332832220,2434334602826,1770606
33,2434333632107,2434334606049,973942
34,2434333632107,2434334607919,975812
35,2434335232084,2434336995542,1763458
36,2434335232084,2434336998801,1766717
37,2434336036063,2434337000671,964608
38,2434337631910,2434339386460,1754550
39,2434337631910,2434339389646,1757736
40,2434338427482,2434339391535,964053
41,2434340031847,2434341793305,1761458
42,2434340031847,2434341796602,1764755
43,2434340826697,2434341798472,971775
44,2434342431600,2434344203261,1771661
45,2434342431600,2434344206576,1774976
46,2434343236449,2434344208520,972071
47,2434344831519,2434346593995,1762476
48,2434344831519,2434346597291,1765772
49,2434345634294,2434346599143,964849
50,2434347231308,2434348994469,1763161
51,2434347231308,2434348997673,1766365
52,2434348026991,2434348999655,972664
53,2434349631208,2434351405444,1774236
54,2434349631208,2434351408629,1777421
55,2434350438206,2434351410666,972460
56,2434352031238,2434353802363,1771125
57,2434352830865,2434353805548,974683
58,2434352830865,2434353807418,976553
59,2434354430861,2434356197374,1766513
60,2434354430861,2434356200578,1769717
61,2434355234173,2434356202504,968331
62,2434356830743,2434358606330,1775587
63,2434357636740,2434358609534,972794
64,2434357636740,2434358611441,974701
65,2434359230587,2434361004212,1773625
66,2434360025270,2434361007397,982127
67,2434360025270,2434361009267,983997
68,2434361630432,2434363394835,1764403
69,2434361630432,2434363398075,1767643
70,2434362435300,2434363399927,964627
71,2434364030277,2434365796846,1766569
72,2434364030277,2434365800050,1769773
73,2434364832034,2434365801920,969886
74,2434366430140,2434368200617,1770477
75,2434366430140,2434368203876,1773736
76,2434367235934,2434368205783,969849
77,2434368829985,2434370604387,1774402
78,2434369636224,2434370607554,971330
79,2434369636224,2434370609424,973200
80,2434371229812,2434373009306,1779494
81,2434372030068,2434373012473,982405
82,2434372030068,2434373014325,984257
83,2434373629619,2434375412725,1783106
84,2434374426728,2434375415910,989182
85,2434374426728,2434375417762,991034
86,2434376029538,2434377802607,1773069
87,2434376824888,2434377805774,980886
88,2434376824888,2434377807663,982775
89,2434378429309,2434380195878,1766569
90,2434378429309,2434380199045,1769736
91,2434379234325,2434380200915,966590
92,2434380829154,2434382600593,1771439
93,2434380829154,2434382603760,1774606
94,2434381636096,2434382605612,969516
95,2434383229017,2434385005475,1776458
96,2434384028959,2434385008697,979738
97,2434384028959,2434385010586,981627
98,2434385628825,2434387406079,1777254
99,2434386430137,2434387409264,979127
100,2434386430137,2434387411153,981016
101,2434388028707,2434389808405,1779698
102,2434388823353,2434389811646,988293
103,2434388823353,2434389813516,990163
104,2434390428515,2434392211824,1783309
105,2434391226383,2434392215009,988626
106,2434391226383,2434392216880,990497
107,2434392828396,2434394600780,1772384
108,2434393629727,2434394604021,974294
109,2434393629727,2434394605928,976201
110,2434395228241,2434396992792,1764551
111,2434395228241,2434396995995,1767754
112,2434396032924,2434396997884,964960
113,2434397628086,2434399383840,1755754
114,2434397628086,2434399387025,1758939
115,2434398424361,2434399388877,964516
116,2434400027986,2434401785870,1757884
117,2434400027986,2434401789055,1761069
118,2434400822891,2434401790907,968016
119,2434402427776,2434404188659,1760883
120,2434402427776,2434404191863,1764087
121,2434403223736,2434404193715,969979
122,2434404827713,2434406592097,1764384
123,2434404827713,2434406595319,1767606
124,2434405627785,2434406597189,969404
125,2434407227465,2434408995682,1768217
