seq,irq_ts_ns,recv_ts_ns,latency_ns
13725,2565075226848,2576110430644,11035203796
13726,2565075226848,2576110435811,11035208963
13727,2565075226848,2576110437366,11035210518
13728,2565075226848,2576110438885,11035212037
13729,2565075226848,2576110440607,11035213759
13730,2565075226848,2576110442107,11035215259
13731,2565075226848,2576110444051,11035217203
13732,2565075226848,2576110445570,11035218722
13733,2565075226848,2576110447144,11035220296
13734,2565075226848,2576110448662,11035221814
13735,2565075226848,2576110453403,11035226555
13736,2565075226848,2576110454977,11035228129
13737,2565075226848,2576110456588,11035229740
13738,2565075226848,2576110459218,11035232370
13739,2565075226848,2576110460755,11035233907
13740,2565075226848,2576110463311,11035236463
13741,2565075226848,2576110465014,11035238166
13742,2565075226848,2576110468218,11035241370
13743,2565075226848,2576110469848,11035243000
13744,2565075226848,2576110472422,11035245574
13745,2565075226848,2576110474125,11035247277
13746,2565075226848,2576110476736,11035249888
13747,2565075226848,2576110478348,11035251500
13748,2565075226848,2576110480922,11035254074
13749,2565075226848,2576110482625,11035255777
13750,2565075226848,2576110485199,11035258351
13751,2565075226848,2576110486829,11035259981
13752,2565075226848,2576110489403,11035262555
13753,2565075226848,2576110491107,11035264259
13754,2565075226848,2576110493699,11035266851
13755,2565075226848,2576110495329,11035268481
13756,2565075226848,2576110497903,11035271055
13757,2565075226848,2576110499607,11035272759
13758,2565075226848,2576110502144,11035275296
13759,2565075226848,2576110503736,11035276888
13760,2565075226848,2576110506329,11035279481
13761,2565075226848,2576110508033,11035281185
13762,2565075226848,2576110510607,11035283759
13763,2565075226848,2576110512218,11035285370
13764,2565075226848,2576110514773,11035287925
13765,2565075226848,2576110516477,11035289629
13766,2565075226848,2576110519088,11035292240
13767,2565075226848,2576110520699,11035293851
13768,2565075226848,2576110523292,11035296444
13769,2565075226848,2576110525014,11035298166
13770,2565075226848,2576110527570,11035300722
13771,2565075226848,2576110529218,11035302370
13772,2565075226848,2576110531810,11035304962
13773,2565075226848,2576110533421,11035306573
13774,2565075226848,2576110536033,11035309185
13775,2565075226848,2576110537625,11035310777
13776,2565075226848,2576110540218,11035313370
13777,2565075226848,2576110541847,11035314999
13778,2565075226848,2576110544403,11035317555
13779,2565075226848,2576110546032,11035319184
13780,2565075226848,2576110548607,11035321759
13781,2565075226848,2576110550236,11035323388
13782,2565075226848,2576110552829,11035325981
13783,2565075226848,2576110554458,11035327610
13784,2565075226848,2576110557032,11035330184
13785,2565075226848,2576110558644,11035331796
13786,2565075226848,2576110561236,11035334388
13787,2565075226848,2576110562866,11035336018
13788,2565075226848,2576110565458,11035338610
13789,2565075226848,2576110567069,11035340221
13790,2565075226848,2576110569718,11035342870
13791,2565075226848,2576110571347,11035344499
13792,2565075226848,2576110573903,11035347055
13793,2565075226848,2576110575532,11035348684
13794,2565075226848,2576110578106,11035351258
13795,2565075226848,2576110579736,11035352888
13796,2565075226848,2576110582292,11035355444
13797,2565075226848,2576110583977,11035357129
13798,2565075226848,2576110586514,11035359666
13799,2565075226848,2576110588032,11035361184
13800,2565075226848,2576110589551,11035362703
13801,2565075226848,2576110591088,11035364240
13802,2565075226848,2576110592829,11035365981
13803,2565075226848,2576110594347,11035367499
13804,2565075226848,2576110595866,11035369018
13805,2565075226848,2576110597384,11035370536
13806,2565075226848,2576110599014,11035372166
13807,2565075226848,2576110601569,11035374721
13808,2565075226848,2576110603218,11035376370
13809,2565075226848,2576110605810,11035378962
13810,2565075226848,2576110607440,11035380592
13811,2565075226848,2576110609995,11035383147
13812,2565075226848,2576110611625,11035384777
13813,2565075226848,2576110614236,11035387388
13814,2565075226848,2576110615866,11035389018
13815,2565075226848,2576110618458,11035391610
13816,2565075226848,2576110620088,11035393240
13817,2565075226848,2576110622699,11035395851
13818,2565075226848,2576110624329,11035397481
13819,2565075226848,2576110626884,11035400036
13820,2565075226848,2576110628514,11035401666
13821,2565075226848,2576110631032,11035404184
13822,2565075226848,2576110632643,11035405795
13823,2565075226848,2576110635236,11035408388
13824,2565075226848,2576110636866,11035410018
13825,2565075226848,2576110639421,11035412573
13826,2565075226848,2576110641051,11035414203
13827,2565075226848,2576110643606,11035416758
13828,2565075226848,2576110645236,11035418388
13829,2565075226848,2576110647810,11035420962
13830,2565075226848,2576110649440,11035422592
13831,2565075226848,2576110652051,11035425203
13832,2565075226848,2576110653662,11035426814
13833,2565075226848,2576110656254,11035429406
13834,2565075226848,2576110657828,11035430980
13835,2565075226848,2576110659328,11035432480
13836,2565075226848,2576110660828,11035433980
13837,2565075226848,2576110662347,11035435499
13838,2565075226848,2576110663977,11035437129
13839,2565075226848,2576110666569,11035439721
13840,2565075226848,2576110668199,11035441351
13841,2565075226848,2576110670754,11035443906
13842,2565075226848,2576110672365,11035445517
13843,2565075226848,2576110674940,11035448092
13844,2565075226848,2576110676569,11035449721
13845,2565075226848,2576110679106,11035452258
13846,2565075226848,2576110680717,11035453869
13847,2565075226848,2576110683310,11035456462
13848,2565075226848,2576110684939,11035458091
13849,2565075226848,2576110687495,11035460647
13850,2565075226848,2576110689106,11035462258
13851,2565075226848,2576110691662,11035464814
1,2576110582273,2576310898964,200316691
3,2576110582273,2576310903001,200320728
5,2576110582273,2576310905001,200322728
7,2576110582273,2576310909352,200327079
9,2576110582273,2576310911352,200329079
11,2576110582273,2576310914408,200332135
13,2576110582273,2576310916445,200334172
15,2576110582273,2576310919538,200337265
17,2576110582273,2576310921482,200339209
19,2576110582273,2576310923426,200341153
21,2576110582273,2576310925426,200343153
23,2576110582273,2576310927389,200345116
25,2576110582273,2576310929260,200346987
27,2576110582273,2576310931297,200349024
29,2576110582273,2576310934408,200352135
31,2576110582273,2576310936371,200354098
33,2576110582273,2576310939426,200357153
35,2576110582273,2576310941297,200359024
37,2576110582273,2576310944352,200362079
39,2576110582273,2576310946241,200363968
41,2576110582273,2576310949426,200367153
43,2576110582273,2576310951297,200369024
45,2576110582273,2576310955408,200373135
47,2576110582273,2576310957297,200375024
49,2576110582273,2576310959815,200377542
51,2576110582273,2576310962889,200380616
53,2576110582273,2576310964797,200382524
55,2576110582273,2576310967908,200385635
57,2576110582273,2576310969797,200387524
59,2576110582273,2576310972889,200390616
61,2576110582273,2576310974797,200392524
63,2576110582273,2576310977352,200395079
65,2576110582273,2576310980426,200398153
67,2576110582273,2576310982371,200400098
69,2576110582273,2576310985408,200403135
71,2576110582273,2576310987297,200405024
73,2576110582273,2576310990463,200408190
75,2576110582273,2576310992352,200410079
77,2576110582273,2576310994334,200412061
79,2576110582273,2576310997482,200415209
81,2576110582273,2576310999908,200417635
83,2576110582273,2576311003074,200420801
85,2576110582273,2576311005000,200422727
87,2576110582273,2576311008074,200425801
89,2576110582273,2576311009963,200427690
91,2576110582273,2576311013037,200430764
93,2576110582273,2576311015037,200432764
95,2576110582273,2576311018130,200435857
97,2576110582273,2576311020037,200437764
99,2576110582273,2576311023111,200440838
101,2576110582273,2576311025556,200443283
103,2576110582273,2576311028685,200446412
105,2576110582273,2576311030833,200448560
107,2576110582273,2576311033908,200451635
109,2576110582273,2576311036315,200454042
111,2576110582273,2576311039445,200457172
113,2576110582273,2576311041593,200459320
115,2576110582273,2576311076000,200493727
117,2576110582273,2576311078259,200495986
119,2576110582273,2576311081370,200499097
121,2576110582273,2576311083852,200501579
123,2576110582273,2576311086963,200504690
125,2576110582273,2576311089500,200507227
127,2576110582273,2576311092537,200510264
129,2576110582273,2576311094426,200512153
131,2576110582273,2576311096315,200514042
133,2576110582273,2576311098259,200515986
135,2576110582273,2576311100148,200517875
137,2576110582273,2576311102018,200519745
139,2576110582273,2576311103889,200521616
141,2576110582273,2576311107185,200524912
143,2576110582273,2576311109907,200527634
145,2576110582273,2576311112981,200530708
147,2576110582273,2576311114870,200532597
149,2576110582273,2576311117963,200535690
151,2576110582273,2576311119833,200537560
153,2576110582273,2576311123037,200540764
155,2576110582273,2576311124907,200542634
157,2576110582273,2576311129018,200546745
159,2576110582273,2576311130926,200548653
161,2576110582273,2576311133518,200551245
163,2576110582273,2576311136592,200554319
165,2576110582273,2576311138518,200556245
167,2576110582273,2576311141629,200559356
169,2576110582273,2576311143500,200561227
171,2576110582273,2576311146592,200564319
173,2576110582273,2576311148500,200566227
175,2576110582273,2576311151722,200569449
177,2576110582273,2576311153592,200571319
179,2576110582273,2576311155648,200573375
181,2576110582273,2576311158703,200576430
183,2576110582273,2576311160592,200578319
185,2576110582273,2576311163685,200581412
187,2576110582273,2576311165574,200583301
189,2576110582273,2576311167463,200585190
191,2576110582273,2576311169352,200587079
193,2576110582273,2576311171222,200588949
195,2576110582273,2576311173203,200590930
197,2576110582273,2576311176296,200594023
199,2576110582273,2576311178166,200595893
201,2576110582273,2576311181333,200599060
203,2576110582273,2576311183203,200600930
205,2576110582273,2576311185277,200603004
207,2576110582273,2576311188389,200606116
209,2576110582273,2576311190277,200608004
211,2576110582273,2576311193333,200611060
213,2576110582273,2576311195240,200612967
215,2576110582273,2576311198314,200616041
217,2576110582273,2576311200185,200617912
219,2576110582273,2576311202722,200620449
221,2576110582273,2576311205796,200623523
223,2576110582273,2576311207685,200625412
225,2576110582273,2576311210814,200628541
227,2576110582273,2576311212703,200630430
229,2576110582273,2576311215814,200633541
231,2576110582273,2576311217685,200635412
233,2576110582273,2576311220888,200638615
235,2576110582273,2576311222777,200640504
237,2576110582273,2576311224926,200642653
239,2576110582273,2576311227981,200645708
241,2576110582273,2576311229870,200647597
243,2576110582273,2576311233018,200650745
245,2576110582273,2576311234944,200652671
247,2576110582273,2576311236833,200654560
249,2576110582273,2576311240000,200657727
251,2576110582273,2576311242148,200659875
253,2576110582273,2576311245259,200662986
255,2576110582273,2576311247148,200664875
277,2576110582273,2576511454042,400871769
279,2576110582273,2576511457950,400875677
281,2576110582273,2576511459876,400877603
283,2576110582273,2576511463042,400880769
285,2576110582273,2576511464931,400882658
287,2576110582273,2576511466931,400884658
289,2576110582273,2576511469913,400887640
291,2576110582273,2576511471801,400889528
293,2576110582273,2576511473672,400891399
295,2576110582273,2576511475672,400893399
297,2576110582273,2576511478913,400896640
299,2576110582273,2576511480894,400898621
301,2576110582273,2576511483968,400901695
303,2576110582273,2576511485875,400903602
305,2576110582273,2576511488968,400906695
307,2576110582273,2576511491098,400908825
309,2576110582273,2576511494153,400911880
311,2576110582273,2576511496301,400914028
313,2576110582273,2576511499357,400917084
315,2576110582273,2576511501801,400919528
317,2576110582273,2576511504912,400922639
319,2576110582273,2576511507042,400924769
321,2576110582273,2576511510098,400927825
323,2576110582273,2576511512505,400930232
325,2576110582273,2576511515635,400933362
327,2576110582273,2576511518079,400935806
329,2576110582273,2576511521172,400938899
331,2576110582273,2576511523616,400941343
333,2576110582273,2576511526727,400944454
335,2576110582273,2576511528931,400946658
337,2576110582273,2576511532060,400949787
339,2576110582273,2576511534172,400951899
341,2576110582273,2576511537209,400954936
343,2576110582273,2576511539635,400957362
345,2576110582273,2576511542783,400960510
347,2576110582273,2576511544912,400962639
349,2576110582273,2576511548023,400965750
351,2576110582273,2576511550227,400967954
353,2576110582273,2576511553412,400971139
355,2576110582273,2576511555616,400973343
357,2576110582273,2576511558672,400976399
359,2576110582273,2576511561116,400978843
361,2576110582273,2576511564320,400982047
363,2576110582273,2576511566523,400984250
365,2576110582273,2576511569597,400987324
367,2576110582273,2576511572005,400989732
369,2576110582273,2576511575153,400992880
371,2576110582273,2576511577042,400994769
373,2576110582273,2576511578912,400996639
375,2576110582273,2576511580801,400998528
377,2576110582273,2576511582820,401000547
379,2576110582273,2576511584690,401002417
381,2576110582273,2576511587116,401004843
383,2576110582273,2576511590190,401007917
385,2576110582273,2576511592283,401010010
387,2576110582273,2576511595357,401013084
389,2576110582273,2576511597245,401014972
391,2576110582273,2576511600320,401018047
393,2576110582273,2576511602338,401020065
395,2576110582273,2576511605468,401023195
397,2576110582273,2576511607357,401025084
399,2576110582273,2576511610023,401027750
401,2576110582273,2576511613097,401030824
403,2576110582273,2576511615005,401032732
405,2576110582273,2576511618060,401035787
407,2576110582273,2576511619949,401037676
409,2576110582273,2576511623005,401040732
411,2576110582273,2576511624912,401042639
413,2576110582273,2576511627505,401045232
415,2576110582273,2576511630560,401048287
417,2576110582273,2576511632486,401050213
419,2576110582273,2576511635579,401053306
421,2576110582273,2576511637468,401055195
423,2576110582273,2576511640505,401058232
425,2576110582273,2576511642431,401060158
427,2576110582273,2576511645579,401063306
429,2576110582273,2576511647468,401065195
431,2576110582273,2576511649356,401067083
433,2576110582273,2576511651282,401069009
435,2576110582273,2576511653134,401070861
437,2576110582273,2576511655208,401072935
439,2576110582273,2576511658319,401076046
441,2576110582273,2576511660227,401077954
443,2576110582273,2576511662227,401079954
445,2576110582273,2576511665301,401083028
447,2576110582273,2576511667190,401084917
449,2576110582273,2576511670264,401087991
451,2576110582273,2576511672134,401089861
453,2576110582273,2576511675208,401092935
455,2576110582273,2576511677079,401094806
457,2576110582273,2576511680282,401098009
459,2576110582273,2576511682153,401099880
461,2576110582273,2576511684264,401101991
463,2576110582273,2576511687319,401105046
465,2576110582273,2576511689227,401106954
467,2576110582273,2576511692338,401110065
469,2576110582273,2576511694190,401111917
471,2576110582273,2576511697282,401115009
473,2576110582273,2576511699190,401116917
475,2576110582273,2576511702375,401120102
477,2576110582273,2576511704264,401121991
479,2576110582273,2576511706319,401124046
481,2576110582273,2576511709412,401127139
483,2576110582273,2576511711282,401129009
485,2576110582273,2576511714393,401132120
487,2576110582273,2576511716264,401133991
489,2576110582273,2576511718171,401135898
491,2576110582273,2576511720764,401138491
493,2576110582273,2576511723856,401141583
495,2576110582273,2576511725727,401143454
497,2576110582273,2576511728801,401146528
499,2576110582273,2576511730671,401148398
